Sample_ID,Year,Country,Continent,NG_MAST,azm_mic,cip_mic,cfx_mic
SRR5827361,2015,New_Zealand,Oceania,3356,4,8,0.03
SRR5827362,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827293,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827292,2015,New_Zealand,Oceania,-,0.03,0.002,0.004
SRR5827291,2015,New_Zealand,Oceania,-,0.12,4,0.008
SRR5827290,2015,New_Zealand,Oceania,12631,0.12,2,0.004
SRR5827289,2015,New_Zealand,Oceania,8522,0.12,4,0.008
SRR5827288,2015,New_Zealand,Oceania,7175,0.25,0.004,0.03
SRR5827287,2015,New_Zealand,Oceania,7175,0.25,0.002,0.03
SRR5827286,2015,New_Zealand,Oceania,7803,0.12,0.002,0.008
SRR5827285,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827284,2015,New_Zealand,Oceania,10193,0.5,4,0.03
SRR5827158,2015,New_Zealand,Oceania,11517,0.25,0.016,0.008
SRR5827159,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827160,2015,New_Zealand,Oceania,299,0.12,0.004,0.008
SRR5827161,2015,New_Zealand,Oceania,6339,0.12,0.004,0.016
SRR5827162,2015,New_Zealand,Oceania,7803,0.12,0.002,0.016
SRR5827163,2015,New_Zealand,Oceania,-,0.12,0.004,0.008
SRR5827164,2015,New_Zealand,Oceania,7803,0.12,0.002,0.008
SRR5827165,2015,New_Zealand,Oceania,7803,0.12,0.002,0.008
SRR5827166,2015,New_Zealand,Oceania,-,0.25,0.002,0.008
SRR5827167,2015,New_Zealand,Oceania,-,0.06,0.002,0.008
SRR5827094,2015,New_Zealand,Oceania,10193,0.5,4,0.03
SRR5827093,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827096,2015,New_Zealand,Oceania,217,0.12,8,0.03
SRR5827095,2015,New_Zealand,Oceania,7753,0.03,0.002,0.008
SRR5827098,2015,New_Zealand,Oceania,10998,0.25,0.002,0.008
SRR5827097,2015,New_Zealand,Oceania,-,0.12,0.002,0.008
SRR5827100,2015,New_Zealand,Oceania,11867,0.12,0.002,0.008
SRR5827099,2015,New_Zealand,Oceania,-,8,8,0.03
SRR5827092,2015,New_Zealand,Oceania,11867,0.12,0.002,0.008
SRR5827091,2015,New_Zealand,Oceania,-,0.03,4,0.004
SRR5827387,2015,New_Zealand,Oceania,-,0.06,0.002,0.03
SRR5827388,2015,New_Zealand,Oceania,9166,0.25,0.004,0.008
SRR5827385,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827386,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827391,2015,New_Zealand,Oceania,11867,0.12,0.004,0.008
SRR5827392,2015,New_Zealand,Oceania,9368,0.25,0.004,0.016
SRR5827389,2015,New_Zealand,Oceania,8522,0.12,4,0.016
SRR5827390,2015,New_Zealand,Oceania,4244,0.25,0.004,0.016
SRR5827383,2015,New_Zealand,Oceania,7577,0.25,0.004,0.008
SRR5827384,2015,New_Zealand,Oceania,7268,0.06,0.002,0.008
SRR5827328,2015,New_Zealand,Oceania,-,0.06,2,0.016
SRR5827327,2015,New_Zealand,Oceania,11819,0.12,4,0.008
SRR5827326,2015,New_Zealand,Oceania,299,0.06,0.004,0.008
SRR5827325,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827332,2015,New_Zealand,Oceania,-,0.03,0.002,0.008
SRR5827331,2015,New_Zealand,Oceania,6950,0.06,0.002,0.008
SRR5827330,2015,New_Zealand,Oceania,10193,0.5,4,0.016
SRR5827329,2015,New_Zealand,Oceania,-,0.25,4,0.008
SRR5827336,2015,New_Zealand,Oceania,-,0.25,0.004,0.016
SRR5827335,2015,New_Zealand,Oceania,5624,0.25,2,0.004
SRR5827207,2015,New_Zealand,Oceania,4186,0.12,0.008,0.008
SRR5827208,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827209,2015,New_Zealand,Oceania,5624,0.25,2,0.008
SRR5827352,2015,New_Zealand,Oceania,-,0.5,0.004,0.008
SRR5827203,2015,New_Zealand,Oceania,9166,0.25,0.004,0.016
SRR5827204,2015,New_Zealand,Oceania,8523,0.06,1,0.016
SRR5827205,2015,New_Zealand,Oceania,2400,0.25,8,0.06
SRR5827206,2015,New_Zealand,Oceania,-,0.5,0.004,0.008
SRR5827363,2015,New_Zealand,Oceania,-,0.25,0.004,0.03
SRR5827364,2015,New_Zealand,Oceania,-,0.5,0.004,0.016
SRR5827101,2015,New_Zealand,Oceania,-,0.06,0.002,0.016
SRR5827102,2015,New_Zealand,Oceania,402,0.06,0.004,0.016
SRR5827086,2015,New_Zealand,Oceania,-,0.12,2,0.008
SRR5827087,2015,New_Zealand,Oceania,7175,0.25,0.004,0.03
SRR5827105,2015,New_Zealand,Oceania,8709,0.5,0.004,0.008
SRR5827106,2015,New_Zealand,Oceania,10998,0.12,0.004,0.008
SRR5827107,2015,New_Zealand,Oceania,-,0.03,0.004,0.008
SRR5827108,2015,New_Zealand,Oceania,11867,0.12,0.004,0.008
SRR5827109,2015,New_Zealand,Oceania,6360,0.5,8,0.03
SRR5827110,2015,New_Zealand,Oceania,9368,0.25,0.004,0.008
SRR5827218,2015,New_Zealand,Oceania,-,0.12,1,0.06
SRR5827217,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827216,2015,New_Zealand,Oceania,-,0.06,0.004,0.016
SRR5827215,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827214,2015,New_Zealand,Oceania,-,0.25,8,0.03
SRR5827213,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827212,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827211,2015,New_Zealand,Oceania,9368,0.5,0.004,0.008
SRR5827210,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827351,2015,New_Zealand,Oceania,7577,0.25,0.004,0.008
SRR5827229,2015,New_Zealand,Oceania,-,0.12,0.004,0.008
SRR5827231,2015,New_Zealand,Oceania,-,0.12,0.004,0.008
SRR5827333,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827334,2015,New_Zealand,Oceania,10193,0.5,4,0.008
SRR5827339,2015,New_Zealand,Oceania,-,0.06,0.002,0.008
SRR5827340,2015,New_Zealand,Oceania,-,0.03,0.002,0.004
SRR5827337,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827338,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827200,2015,New_Zealand,Oceania,8901,0.03,4,0.008
SRR5827202,2015,New_Zealand,Oceania,-,0.06,8,0.12
SRR5827024,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827023,2015,New_Zealand,Oceania,1037,0.03,0.002,0.004
SRR5827026,2015,New_Zealand,Oceania,4186,0.06,0.004,0.008
SRR5827025,2015,New_Zealand,Oceania,11422,0.12,0.002,0.008
SRR5827028,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827027,2015,New_Zealand,Oceania,10193,0.25,4,0.016
SRR5827030,2015,New_Zealand,Oceania,11873,0.06,0.002,0.016
SRR5827029,2015,New_Zealand,Oceania,-,0.06,2,0.008
SRR5827022,2015,New_Zealand,Oceania,-,0.06,2,0.016
SRR5827021,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827184,2015,New_Zealand,Oceania,-,0.06,0.002,0.008
SRR5827185,2015,New_Zealand,Oceania,-,0.06,2,0.004
SRR5827067,2015,New_Zealand,Oceania,2501,0.03,0.002,0.002
SRR5827068,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827061,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827062,2015,New_Zealand,Oceania,10193,0.5,4,0.016
SRR5827063,2015,New_Zealand,Oceania,-,0.03,0.002,0.008
SRR5827064,2015,New_Zealand,Oceania,-,0.03,4,0.008
SRR5827178,2015,New_Zealand,Oceania,-,0.03,0.002,0.016
SRR5827179,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827169,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827168,2015,New_Zealand,Oceania,-,0.06,2,0.016
SRR5827073,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827072,2015,New_Zealand,Oceania,7803,0.12,0.002,0.008
SRR5827173,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827172,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827171,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827170,2015,New_Zealand,Oceania,9368,0.5,0.004,0.008
SRR5827273,2015,New_Zealand,Oceania,-,0.5,0.004,0.016
SRR5827053,2015,New_Zealand,Oceania,-,0.5,0.004,0.008
SRR5827300,2015,New_Zealand,Oceania,-,0.06,0.002,0.008
SRR5827301,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827298,2015,New_Zealand,Oceania,4244,0.5,0.004,0.008
SRR5827299,2015,New_Zealand,Oceania,-,0.06,0.002,0.004
SRR5827296,2015,New_Zealand,Oceania,-,0.12,4,0.008
SRR5827297,2015,New_Zealand,Oceania,-,0.5,0.004,0.008
SRR5827294,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827295,2015,New_Zealand,Oceania,-,0.5,0.004,0.008
SRR5827302,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827303,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827199,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827198,2015,New_Zealand,Oceania,-,0.12,4,0.016
SRR5827400,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827399,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827394,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827393,2015,New_Zealand,Oceania,-,0.03,0.002,0.016
SRR5827396,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827395,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827088,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827405,2015,New_Zealand,Oceania,9368,0.25,0.002,0.016
SRR5827190,2015,New_Zealand,Oceania,-,0.06,0.002,0.004
SRR5827191,2015,New_Zealand,Oceania,10193,0.5,4,0.016
SRR5827192,2015,New_Zealand,Oceania,-,0.25,0.008,0.016
SRR5827193,2015,New_Zealand,Oceania,-,0.12,0.004,0.008
SRR5827194,2015,New_Zealand,Oceania,-,0.03,0.002,0.004
SRR5827195,2015,New_Zealand,Oceania,-,0.06,4,0.004
SRR5827196,2015,New_Zealand,Oceania,-,0.12,4,0.008
SRR5827197,2015,New_Zealand,Oceania,-,0.06,0.002,0.004
SRR5827188,2015,New_Zealand,Oceania,5624,0.25,2,0.008
SRR5827189,2015,New_Zealand,Oceania,10193,0.5,4,0.016
SRR5827321,2015,New_Zealand,Oceania,8883,0.25,8,0.06
SRR5827320,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827319,2015,New_Zealand,Oceania,9650,0.03,0.002,0.004
SRR5827318,2015,New_Zealand,Oceania,-,0.12,8,0.06
SRR5827317,2015,New_Zealand,Oceania,11520,0.12,0.002,0.008
SRR5827316,2015,New_Zealand,Oceania,356,0.25,4,0.016
SRR5827315,2015,New_Zealand,Oceania,10998,0.25,0.004,0.008
SRR5827314,2015,New_Zealand,Oceania,10193,0.5,4,0.016
SRR5827323,2015,New_Zealand,Oceania,4244,0.5,0.004,0.008
SRR5827322,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827376,2015,New_Zealand,Oceania,2400,0.06,4,0.008
SRR5827375,2015,New_Zealand,Oceania,9368,0.25,8,0.03
SRR5827378,2015,New_Zealand,Oceania,-,0.25,0.002,0.008
SRR5827377,2015,New_Zealand,Oceania,-,0.03,2,0.004
SRR5827380,2015,New_Zealand,Oceania,-,0.03,2,0.004
SRR5827379,2015,New_Zealand,Oceania,9909,0.12,0.004,0.008
SRR5827382,2015,New_Zealand,Oceania,9650,0.03,0.002,0.004
SRR5827381,2015,New_Zealand,Oceania,9471,0.25,2,0.008
SRR5827374,2015,New_Zealand,Oceania,8901,0.12,4,0.03
SRR5827373,2015,New_Zealand,Oceania,-,0.03,2,0.004
SRR5827267,2015,New_Zealand,Oceania,7753,0.03,0.002,0.004
SRR5827268,2015,New_Zealand,Oceania,2400,0.25,8,0.06
SRR5827265,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827266,2015,New_Zealand,Oceania,2992,0.25,0.002,0.008
SRR5827271,2015,New_Zealand,Oceania,6950,0.06,0.002,0.008
SRR5827272,2015,New_Zealand,Oceania,7753,0.06,0.002,0.008
SRR5827269,2015,New_Zealand,Oceania,12056,0.25,4,0.03
SRR5827270,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827263,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827264,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827146,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827145,2015,New_Zealand,Oceania,11867,0.12,0.004,0.03
SRR5827144,2015,New_Zealand,Oceania,-,0.06,0.002,0.004
SRR5827143,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827142,2015,New_Zealand,Oceania,8709,0.5,0.002,0.008
SRR5827141,2015,New_Zealand,Oceania,5595,0.25,8,0.12
SRR5827140,2015,New_Zealand,Oceania,11867,0.12,0.004,0.008
SRR5827139,2015,New_Zealand,Oceania,9166,0.25,0.004,0.016
SRR5827138,2015,New_Zealand,Oceania,4186,0.03,0.004,0.008
SRR5827137,2015,New_Zealand,Oceania,-,0.12,0.002,0.016
SRR5827031,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827032,2015,New_Zealand,Oceania,-,0.12,4,0.06
SRR5827033,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827034,2015,New_Zealand,Oceania,2400,0.25,4,0.016
SRR5827035,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827036,2015,New_Zealand,Oceania,-,0.03,0.002,0.016
SRR5827037,2015,New_Zealand,Oceania,-,0.25,0.004,0.016
SRR5827038,2015,New_Zealand,Oceania,9368,0.25,0.002,0.016
SRR5827039,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827040,2015,New_Zealand,Oceania,9909,0.12,0.004,0.008
SRR5827346,2015,New_Zealand,Oceania,-,0.5,0.004,0.016
SRR5827345,2015,New_Zealand,Oceania,9166,0.25,0.002,0.016
SRR5827348,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827347,2015,New_Zealand,Oceania,2400,0.25,8,0.03
SRR5827342,2015,New_Zealand,Oceania,217,0.03,2,0.008
SRR5827341,2015,New_Zealand,Oceania,-,0.03,0.002,0.002
SRR5827344,2015,New_Zealand,Oceania,-,0.03,0.002,0.002
SRR5827343,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827350,2015,New_Zealand,Oceania,8570,0.25,4,0.016
SRR5827349,2015,New_Zealand,Oceania,11867,0.12,0.002,0.008
SRR5827225,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827226,2015,New_Zealand,Oceania,-,0.25,4,0.008
SRR5827223,2015,New_Zealand,Oceania,2400,0.25,4,0.06
SRR5827224,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827221,2015,New_Zealand,Oceania,8570,0.12,4,0.03
SRR5827222,2015,New_Zealand,Oceania,7268,0.12,0.004,0.03
SRR5827219,2015,New_Zealand,Oceania,2400,0.25,8,0.06
SRR5827220,2015,New_Zealand,Oceania,9368,0.25,0.008,0.03
SRR5827227,2015,New_Zealand,Oceania,9368,0.25,0.008,0.03
SRR5827228,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
SRR5827112,2015,New_Zealand,Oceania,8883,0.25,4,0.06
SRR5827111,2015,New_Zealand,Oceania,2400,0.12,8,0.03
SRR5827090,2015,New_Zealand,Oceania,-,0.12,4,0.008
SRR5827089,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827116,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827115,2015,New_Zealand,Oceania,7753,0.03,0.002,0.008
SRR5827114,2015,New_Zealand,Oceania,-,0.06,4,0.016
SRR5827113,2015,New_Zealand,Oceania,-,0.06,0.004,0.008
SRR5827104,2015,New_Zealand,Oceania,9368,1,0.016,0.12
SRR5827103,2015,New_Zealand,Oceania,6950,0.12,0.002,0.008
SRR5827201,2015,New_Zealand,Oceania,11371,0.12,2,0.008
SRR5827406,2015,New_Zealand,Oceania,2400,0.25,8,0.06
SRR5827407,2015,New_Zealand,Oceania,12547,0.25,4,0.008
SRR5827408,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827401,2015,New_Zealand,Oceania,4186,0.12,0.004,0.008
SRR5827402,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827403,2015,New_Zealand,Oceania,13990,0.5,0.004,0.008
SRR5827404,2015,New_Zealand,Oceania,4244,0.5,0.004,0.016
SRR5827397,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827398,2015,New_Zealand,Oceania,-,0.25,0.008,0.016
SRR5827077,2015,New_Zealand,Oceania,2400,0.25,8,0.06
SRR5827076,2015,New_Zealand,Oceania,10998,0.12,0.002,0.008
SRR5827079,2015,New_Zealand,Oceania,8028,0.03,0.004,0.008
SRR5827078,2015,New_Zealand,Oceania,7753,0.03,0.002,0.008
SRR5827081,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827080,2015,New_Zealand,Oceania,-,0.06,2,0.016
SRR5827083,2015,New_Zealand,Oceania,2400,0.25,4,0.03
SRR5827082,2015,New_Zealand,Oceania,13990,1,0.004,0.008
SRR5827085,2015,New_Zealand,Oceania,4244,0.5,0.004,0.008
SRR5827084,2015,New_Zealand,Oceania,11520,0.12,0.004,0.008
SRR5827367,2015,New_Zealand,Oceania,9368,0.25,0.002,0.008
SRR5827368,2015,New_Zealand,Oceania,7175,0.03,0.002,0.008
SRR5827365,2015,New_Zealand,Oceania,-,0.06,2,0.008
SRR5827366,2015,New_Zealand,Oceania,4186,0.25,0.004,0.008
SRR5827371,2015,New_Zealand,Oceania,7803,0.12,0.002,0.008
SRR5827372,2015,New_Zealand,Oceania,13990,0.5,0.004,0.016
SRR5827369,2015,New_Zealand,Oceania,2400,0.5,8,0.06
SRR5827370,2015,New_Zealand,Oceania,-,0.25,0.004,0.008
ERR2172254,2016,UK,Europe,9768,512,NA,NA
ERR2172255,2014,UK,Europe,9768,0.25,NA,NA
ERR2172256,2013,UK,Europe,649,512,NA,NA
ERR2172257,2016,UK,Europe,649,512,NA,NA
ERR2172258,2015,UK,Europe,9768,512,NA,NA
ERR2172259,2016,UK,Europe,13987,8,NA,NA
ERR2172260,2017,UK,Europe,649,512,NA,NA
ERR2172261,2006,UK,Europe,649,512,NA,NA
ERR2172262,2014,UK,Europe,14057,512,NA,NA
ERR2172263,2012,UK,Europe,2963,512,NA,NA
ERR2172264,2006,UK,Europe,649,512,NA,NA
ERR2172265,2015,UK,Europe,9768,512,NA,NA
ERR2172266,2015,UK,Europe,9768,512,NA,NA
ERR2172267,2016,UK,Europe,9768,512,NA,NA
ERR2172268,2016,UK,Europe,649,512,NA,NA
ERR2172269,2017,UK,Europe,649,512,NA,NA
ERR2172270,2017,UK,Europe,9768,512,NA,NA
ERR2172271,2015,UK,Europe,9768,512,NA,NA
ERR2172272,2016,UK,Europe,14308,512,NA,NA
ERR2172273,2016,UK,Europe,9768,512,NA,NA
ERR2172274,2015,UK,Europe,9768,512,NA,NA
ERR2172275,2007,UK,Europe,2193,512,NA,NA
ERR2172276,2015,UK,Europe,9768,512,NA,NA
ERR2172277,2015,UK,Europe,9768,512,NA,NA
ERR2172278,2015,UK,Europe,13125,512,NA,NA
ERR2172279,2017,UK,Europe,649,512,NA,NA
ERR2172280,2016,UK,Europe,9768,512,NA,NA
ERR2172281,2007,UK,Europe,1443,512,NA,NA
ERR2172282,2007,UK,Europe,1704,512,NA,NA
ERR2172283,2016,UK,Europe,9768,512,NA,NA
ERR2172284,2014,UK,Europe,9768,512,NA,NA
ERR2172285,2016,UK,Europe,649,512,NA,NA
ERR2172286,2015,UK,Europe,9768,512,NA,NA
ERR2172287,2015,UK,Europe,9768,512,NA,NA
ERR2172288,2016,UK,Europe,9768,512,NA,NA
ERR2172289,2007,UK,Europe,649,512,NA,NA
ERR2172290,2016,UK,Europe,9768,512,NA,NA
ERR2172291,2016,UK,Europe,9768,512,NA,NA
ERR2172292,2007,UK,Europe,649,512,NA,NA
ERR2172293,2007,UK,Europe,1704,512,NA,NA
ERR2172294,2004,UK,Europe,470,512,NA,NA
ERR2172295,2015,UK,Europe,13377,512,NA,NA
ERR2172296,2015,UK,Europe,9768,512,NA,NA
ERR2172297,2012,UK,Europe,2963,512,NA,NA
ERR2172298,2016,UK,Europe,9768,512,NA,NA
ERR2172299,2006,UK,Europe,-,512,NA,NA
ERR2172300,2015,UK,Europe,9768,512,NA,NA
ERR2172301,2016,UK,Europe,9768,0.094,NA,NA
ERR2172302,2016,UK,Europe,649,512,NA,NA
ERR2172303,2015,UK,Europe,9768,512,NA,NA
ERR2172304,2016,UK,Europe,9768,512,NA,NA
ERR2172305,2015,UK,Europe,9768,512,NA,NA
ERR2172306,2005,UK,Europe,470,512,NA,NA
ERR2172307,2014,UK,Europe,9768,0.25,NA,NA
ERR2172308,2017,UK,Europe,13565,512,NA,NA
ERR2172309,2016,UK,Europe,9768,512,NA,NA
ERR2172310,2016,UK,Europe,13986,3,NA,NA
ERR2172311,2014,UK,Europe,9768,0.125,NA,NA
ERR2172312,2016,UK,Europe,14308,512,NA,NA
ERR2172313,2015,UK,Europe,9768,512,NA,NA
ERR2172314,2007,UK,Europe,1443,512,NA,NA
ERR2172315,2007,UK,Europe,649,512,NA,NA
ERR2172316,2017,UK,Europe,649,1,NA,NA
ERR2172317,2015,UK,Europe,9768,512,NA,NA
ERR2172318,2015,UK,Europe,13377,512,NA,NA
ERR2172319,2004,UK,Europe,470,512,NA,NA
ERR2172320,2015,UK,Europe,2475,512,NA,NA
ERR2172321,2014,UK,Europe,9768,512,NA,NA
ERR2172322,2007,UK,Europe,649,512,NA,NA
ERR2172323,2007,UK,Europe,2152,512,NA,NA
ERR2172324,2014,UK,Europe,9768,512,NA,NA
ERR2172325,2016,UK,Europe,9768,512,NA,NA
ERR2172326,2015,UK,Europe,9768,512,NA,NA
ERR2172327,2007,UK,Europe,649,512,NA,NA
ERR2172328,2016,UK,Europe,649,512,NA,NA
ERR2172329,2016,UK,Europe,2475,512,NA,NA
ERR2172330,2016,UK,Europe,9768,512,NA,NA
ERR2172331,2006,UK,Europe,1443,512,NA,NA
ERR2172332,2016,UK,Europe,9768,512,NA,NA
ERR2172333,2015,UK,Europe,2475,512,NA,NA
ERR2172334,2015,UK,Europe,9768,512,NA,NA
ERR2172335,2015,UK,Europe,9768,512,NA,NA
ERR2172336,2016,UK,Europe,9768,512,NA,NA
ERR2172337,2015,UK,Europe,9768,512,NA,NA
ERR2172338,2009,UK,Europe,1443,512,NA,NA
ERR2172339,2016,UK,Europe,797,512,NA,NA
ERR2172340,2015,UK,Europe,9768,512,NA,NA
ERR2172341,2016,UK,Europe,2475,512,NA,NA
ERR2172342,2014,UK,Europe,9768,0.19,NA,NA
ERR2172343,2017,UK,Europe,649,512,NA,NA
ERR2172344,2004,UK,Europe,649,0.5,NA,NA
ERR2172345,2014,UK,Europe,9768,0.19,NA,NA
ERR2172346,2014,UK,Europe,9768,0.75,NA,NA
ERR2172347,2016,UK,Europe,9768,512,NA,NA
ERR2172348,2017,UK,Europe,9768,512,NA,NA
ERR2172349,2015,UK,Europe,9768,512,NA,NA
ERR2172350,2016,UK,Europe,9768,512,NA,NA
ERR2172351,2016,UK,Europe,14308,512,NA,NA
